,tkw,testw,length,width,Hard,Prot
342,-0.749077442,-1.967728172,1.545586467,-1.868222488,1.851466759,1.792759874
343,-0.087518141,0.582221511,0.154233998,-0.535836829,1.073539549,0.313699468
344,-1.056779442,0.582221511,-0.412613304,-1.150784056,1.462503154,0.683464569
345,-1.056779442,0.446224195,-0.618739596,-0.997047249,0.879057747,1.238112222
346,-0.364449941,0.446224195,0.205765571,-0.638328033,0.490094142,2.347407526
347,-0.702922142,0.106230904,-0.412613304,-1.048292852,0.879057747,-2.367097518
348,-1.764494042,1.160210106,-0.696036956,-2.380678511,2.434912166,0.036375642
349,-2.164506642,-2.749712741,-0.412613304,-2.380678511,1.851466759,2.254966251
350,-1.979885442,-2.103725488,-0.129189653,-2.124450499,1.073539549,0.86834712
351,-0.149058541,0.548222182,-0.051892294,-1.150784056,-0.287833068,-0.888037112
352,-0.118288341,0.208228891,0.566486581,-1.048292852,1.073539549,0.591023294
353,1.174060059,-0.607755007,1.390991748,0.591566421,1.268021352,-0.056065634
354,-0.518300942,-0.267761716,-0.000360721,-0.177117613,0.29561234,0.128816917
355,0.927898459,0.004232916,0.154233998,1.411496058,1.268021352,-0.610713286
356,-0.979853942,-1.321740919,-1.417478976,0.232847205,-0.48231487,1.053229671
357,-1.779879142,0.480223524,-3.092255097,-0.79206484,-0.871278475,0.86834712
358,0.974053759,-0.811750982,0.849910232,1.052776842,0.490094142,-1.257802213
359,0.097103059,0.480223524,-0.386847518,0.745303228,-0.48231487,-0.795595836
360,1.112519659,-0.267761716,0.334594503,1.667724069,1.462503154,-0.888037112
361,0.927898459,-0.199763058,0.437657649,1.052776842,0.101130537,0.036375642
362,1.589457759,-0.301761045,0.489189222,1.46274166,1.268021352,-0.980478387
363,1.127904759,0.446224195,0.978739165,0.540320819,0.101130537,-0.240948184
364,1.204830259,0.140230233,-0.258018586,1.718969671,1.073539549,-0.703154561
365,0.974053759,-0.471757691,0.28306293,1.360250455,1.268021352,-1.350243489
366,1.727923659,0.344226208,0.643783941,1.770215274,1.268021352,-1.442684764
367,1.174060059,-0.1317644,0.154233998,1.770215274,0.879057747,-0.980478387
368,1.866389559,0.072231575,0.540720795,2.231425694,0.684575944,-0.425830735
369,0.297109359,-0.403759033,0.231531357,0.591566421,-0.48231487,-0.056065634
370,0.604811359,-0.777751653,0.798378659,0.745303228,-0.48231487,-0.703154561
371,-1.733723842,-1.25374226,-0.000360721,-2.329432908,1.462503154,-0.056065634
372,0.004792459,0.004232916,-0.206487013,0.745303228,-0.093351265,-0.51827201
373,-0.872158242,-0.709752995,-0.824865888,-0.228363215,1.268021352,-0.056065634
374,0.497115659,1.39820541,-0.051892294,0.847794433,-0.871278475,-0.33338946
375,0.543270959,-0.267761716,1.030270738,0.33533841,-1.26024208,-0.240948184
376,-0.979853942,-0.709752995,-0.464144877,-0.484591227,-0.48231487,1.053229671
377,0.466345459,0.072231575,-0.026126507,0.694057626,0.29561234,-0.425830735
378,-0.610611542,-0.335760375,0.849910232,-1.663240079,-0.48231487,0.406140743
379,-0.779847642,-1.185743602,-0.747568528,0.847794433,-0.48231487,2.717172627
380,0.620196459,-0.573755678,0.592252368,0.489075217,-0.093351265,0.036375642
381,0.404805059,-1.117744944,0.051170852,1.001531239,1.851466759,-0.795595836
382,0.250954059,-1.049746286,0.618018154,0.694057626,0.29561234,0.775905845
383,1.266370659,-0.097765071,0.411891862,1.616478467,1.268021352,0.86834712
384,1.743308759,0.854216144,-0.206487013,2.231425694,-0.287833068,-1.535126039
385,1.281755759,0.038232246,0.257297144,1.513987262,1.462503154,-1.165360938
386,1.681768359,0.106230904,0.618018154,1.92395208,0.879057747,-0.425830735
387,1.650998159,-0.267761716,0.463423435,2.077688887,1.073539549,-0.703154561
388,-1.533717542,0.344226208,-0.850631674,-1.304520863,0.490094142,1.145670946
389,-1.256785742,-0.811750982,-0.799100101,-0.023380806,1.268021352,0.313699468
390,1.450991859,0.106230904,0.102702425,1.92395208,1.073539549,-0.888037112
391,1.589457759,0.072231575,0.205765571,2.59014491,-0.287833068,0.221258193
392,-1.056779442,-0.097765071,-0.850631674,-0.79206484,0.879057747,0.221258193
393,0.220183859,-1.695733539,0.746847086,0.130356001,0.684575944,-0.148506909
394,1.266370659,-0.743752324,1.133333883,1.718969671,-0.48231487,-0.425830735
395,1.374066359,0.718218828,0.643783941,1.001531239,1.851466759,-1.072919662
396,2.466408459,0.752218157,1.545586467,1.001531239,-0.48231487,-1.535126039
397,-0.518300942,0.65022017,-0.850631674,-0.587082431,-0.093351265,-2.459538793
398,-1.118319842,-0.709752995,-0.386847518,-1.253275261,1.268021352,1.422994772
399,-0.625996642,0.990213461,-1.005226393,-0.894556045,0.29561234,-2.182214967
400,1.927929959,0.786217486,-0.103423867,2.436408103,-0.48231487,-0.33338946
401,0.758662359,0.480223524,-0.000360721,0.79654883,0.490094142,-1.350243489
402,0.204798759,-1.219742931,0.849910232,0.437829614,-0.093351265,-0.888037112
403,1.343296159,-1.729732868,1.545586467,1.206513649,-0.871278475,-1.072919662
404,-0.502915842,-1.117744944,0.051170852,0.079110399,0.29561234,-0.056065634
405,0.312494459,-0.675753666,0.514955008,0.847794433,-0.676796672,0.128816917
406,-0.702922142,0.446224195,-0.15495544,-1.048292852,-0.093351265,1.145670946
407,-1.241400642,0.548222182,-1.082523752,-1.202029658,0.879057747,-1.627567315
408,-0.979853942,-0.233762387,-1.520542122,0.540320819,-0.093351265,1.515436048
409,-0.087518141,-0.199763058,-0.283784372,0.847794433,0.29561234,0.498582019
410,-0.902928442,0.24222822,-1.005226393,-1.048292852,1.851466759,-1.904891141
411,-0.779847642,0.378225537,-0.07765808,-1.099538454,0.101130537,0.86834712
412,-0.518300942,-0.845750311,-0.464144877,-0.228363215,1.462503154,-0.056065634
413,0.050947759,0.922214802,-0.103423867,-0.125872011,0.101130537,-0.610713286
414,-0.687537042,1.228208764,-0.979460607,-0.843310442,1.462503154,-0.795595836
415,-0.979853942,-0.607755007,0.128468211,-0.689573636,0.490094142,0.036375642
416,-1.195245342,-1.491737564,0.437657649,-1.765731283,0.29561234,1.053229671
417,-1.395251642,-1.151744273,-0.644505383,-0.638328033,0.29561234,0.128816917
418,0.204798759,-0.607755007,1.262162816,-0.074626408,1.656984957,0.591023294
419,-2.241432142,-4.075686576,-0.979460607,-2.021959295,2.240430364,2.902055178
420,-0.733692342,0.208228891,-1.005226393,-1.202029658,-0.48231487,-1.535126039
421,-0.764462542,1.364206081,-1.984326279,-0.125872011,0.101130537,-1.997332416
422,-0.441375442,-1.593735552,0.205765571,-0.484591227,1.656984957,-1.442684764
423,0.681736859,0.752218157,0.360360289,-0.33085442,0.879057747,0.591023294
424,0.881743159,0.752218157,-0.258018586,1.360250455,-0.093351265,-0.51827201
425,-1.472177142,0.922214802,-1.984326279,-0.945801647,-0.093351265,-1.350243489
426,-0.795232742,0.038232246,-0.696036956,-0.228363215,0.29561234,0.128816917
427,-0.687537042,-0.063765742,0.179999784,-0.228363215,1.268021352,-0.425830735
428,-1.933730142,0.106230904,-0.721802742,-1.970713692,1.268021352,-0.425830735
429,-0.702922142,0.378225537,-0.773334315,-0.484591227,0.490094142,0.406140743
430,-1.918345042,-0.097765071,-0.902163247,-1.91946809,-0.676796672,1.053229671
431,-0.533686042,-0.165763729,-1.494776336,1.206513649,-0.871278475,1.700318598
432,-0.210598941,0.480223524,-1.005226393,-0.023380806,0.101130537,1.145670946
433,-0.302909541,-0.233762387,-0.07765808,0.489075217,-0.093351265,0.86834712
434,-1.318326142,0.752218157,-2.216218357,-0.433345624,-0.093351265,-2.182214967
435,-0.902928442,0.922214802,-1.778199987,-0.689573636,-0.287833068,-2.089773691
436,-2.256817242,-1.797731526,-1.365947404,-2.278187306,2.045948561,1.700318598
437,-0.364449941,0.752218157,-0.567208023,-0.843310442,-1.26024208,-1.627567315
438,0.312494459,0.854216144,-0.721802742,0.642812024,0.101130537,-0.425830735
439,-1.318326142,-0.539756349,-1.469010549,-0.689573636,1.462503154,-0.795595836
440,-0.302909541,-0.063765742,-0.567208023,-0.433345624,1.268021352,-0.610713286
441,-1.072164542,1.670200043,-2.138920997,-0.074626408,-0.871278475,-0.610713286
442,-0.841388042,1.568202055,-2.216218357,0.027864796,-0.676796672,0.221258193
443,-0.287524441,0.038232246,0.772612873,-0.228363215,-0.287833068,-0.425830735
444,1.035594159,1.704199372,-0.335315945,0.950285637,0.29561234,-1.072919662
445,1.097134559,2.418185283,-0.95369482,0.745303228,-0.871278475,-1.535126039
446,0.958668659,1.840196688,-0.799100101,1.052776842,-0.093351265,-1.257802213
447,0.220183859,1.39820541,-1.108289539,0.232847205,0.29561234,-1.72000859
448,-0.087518141,0.888215473,-1.417478976,0.181601603,0.879057747,-1.165360938
449,0.081717959,0.276227549,-1.108289539,-0.023380806,0.490094142,-2.551980068
450,1.127904759,0.514222853,0.308828717,1.257759251,0.29561234,-1.072919662
451,0.543270959,0.446224195,0.28306293,-0.177117613,0.684575944,-1.904891141
452,-0.964468842,1.891195682,-2.564056474,0.130356001,-1.26024208,-1.442684764
453,-0.225984041,-1.525736893,1.056036524,-0.433345624,1.462503154,1.053229671
454,-0.395220141,0.684219499,-1.314415831,-0.638328033,0.879057747,-2.551980068
455,-0.502915842,0.854216144,-1.108289539,-0.484591227,0.684575944,-0.888037112
456,0.020177559,0.276227549,-1.262884258,1.155268046,0.490094142,-1.072919662
457,-0.179828741,1.160210106,-0.799100101,-0.433345624,0.101130537,-2.459538793
458,1.004823959,0.922214802,-0.258018586,1.718969671,-0.48231487,-1.535126039
459,0.727892159,0.956214131,-0.309550159,0.437829614,-0.48231487,0.683464569
460,0.727892159,1.058212119,-0.644505383,1.309004853,-0.48231487,-1.257802213
461,-1.241400642,-0.165763729,-0.412613304,-0.843310442,0.879057747,2.532290077
462,-0.441375442,0.208228891,0.514955008,-0.484591227,-1.454723882,0.313699468
463,1.266370659,0.038232246,0.7210813,1.718969671,-0.48231487,-0.148506909
464,-0.364449941,0.276227549,0.076936638,-0.228363215,0.684575944,0.036375642
465,-0.779847642,1.058212119,-1.237118471,-1.048292852,0.879057747,-1.350243489
466,1.266370659,1.092211448,0.669549727,1.513987262,-0.093351265,-1.535126039
467,-1.256785742,1.568202055,-2.62847094,-0.279608817,-0.093351265,0.86834712
468,0.927898459,1.364206081,-0.232252799,0.540320819,-0.093351265,-0.703154561
469,-0.733692342,-0.267761716,-0.59297381,-0.997047249,0.879057747,0.128816917
470,0.697121959,2.14619065,-1.700902628,1.052776842,0.684575944,-1.442684764
471,0.497115659,-0.301761045,1.313694389,0.437829614,-1.065760277,-0.240948184
472,1.281755759,0.344226208,0.798378659,1.718969671,-0.48231487,-1.535126039
473,-0.841388042,0.548222182,-1.778199987,-0.33085442,-0.093351265,-1.442684764
474,-1.456792042,-0.369759704,-0.438379091,-1.304520863,-0.093351265,-0.51827201
475,-0.195213841,0.61622084,-0.103423867,-0.279608817,-0.093351265,0.128816917
476,-1.687568542,-2.069726159,-0.489910664,-0.740819238,0.29561234,-0.51827201
477,-0.056747941,0.412224866,-0.026126507,0.181601603,-0.287833068,-0.51827201
478,-0.318294641,-1.389739577,0.746847086,-0.382100022,1.268021352,1.330553497
479,-0.395220141,-0.50575702,0.025405065,0.232847205,0.879057747,0.221258193
480,2.58948926,-2.341720792,2.782344217,2.180180092,-1.065760277,0.036375642
481,-1.010624142,1.228208764,-1.932794706,-0.382100022,0.684575944,-0.795595836
482,0.758662359,0.922214802,-0.59297381,1.718969671,-0.093351265,-1.257802213
483,0.235568959,0.820216815,-1.700902628,0.642812024,1.073539549,-0.425830735
484,0.927898459,-0.199763058,0.386126076,1.513987262,-0.093351265,-0.425830735
485,-1.533717542,-0.777751653,-0.51567645,-1.611994477,1.268021352,1.792759874
486,-1.241400642,0.582221511,-1.417478976,-0.638328033,0.879057747,-1.165360938
487,-0.595226442,1.466204068,-1.803965773,0.027864796,0.101130537,-2.551980068
488,-0.826002942,0.004232916,-0.026126507,-0.894556045,1.268021352,1.053229671
489,0.220183859,0.174229562,-0.696036956,0.79654883,0.490094142,-0.240948184
490,0.604811359,-0.233762387,-0.000360721,1.667724069,0.101130537,-0.425830735
491,0.927898459,0.174229562,1.468289107,0.489075217,0.490094142,-0.148506909
492,-1.287555942,0.514222853,-1.597839482,-0.945801647,-0.093351265,-1.627567315
493,-1.995270542,-2.681714083,0.360360289,-1.509503272,1.656984957,-1.535126039
494,-0.518300942,0.378225537,-0.361081731,-0.228363215,1.462503154,-0.51827201
495,-0.964468842,0.310226878,-0.927929034,-0.33085442,-0.48231487,-0.240948184
496,-0.087518141,0.820216815,-0.335315945,0.027864796,1.268021352,-0.51827201
497,-1.902959942,-3.293702007,-0.129189653,-0.79206484,0.101130537,2.532290077
498,-0.149058541,0.956214131,-1.185586898,-0.023380806,0.29561234,-1.165360938
499,-0.041362841,0.106230904,0.179999784,0.386584012,-0.093351265,0.683464569
500,-0.318294641,-0.50575702,-0.361081731,0.027864796,0.101130537,1.330553497
501,-1.718338742,-1.593735552,-1.443244763,-0.79206484,0.684575944,0.498582019
502,-1.164475142,0.514222853,-1.623605268,-0.689573636,0.684575944,-0.703154561
503,-1.164475142,0.514222853,-1.623605268,-0.689573636,0.490094142,0.498582019
504,-1.241400642,-0.233762387,-0.386847518,-0.843310442,1.462503154,0.498582019
505,0.435575259,0.61622084,0.076936638,0.027864796,0.490094142,0.591023294
506,-0.149058541,1.466204068,-0.799100101,-0.33085442,1.268021352,-0.240948184
507,1.281755759,0.820216815,0.746847086,0.642812024,-0.287833068,0.036375642
508,0.420190159,0.446224195,-0.051892294,0.079110399,0.879057747,-0.888037112
509,-0.241369141,0.412224866,0.051170852,-0.33085442,0.101130537,-1.257802213
510,-0.702922142,-0.369759704,0.489189222,-1.048292852,0.29561234,0.313699468
511,-0.395220141,-0.1317644,-0.206487013,-1.560748874,0.101130537,0.498582019
512,-0.702922142,-1.695733539,0.154233998,-0.074626408,0.29561234,-1.072919662
513,-0.795232742,-1.831730855,-0.206487013,-0.484591227,0.490094142,1.607877323
514,-1.010624142,-2.987708045,0.618018154,-0.79206484,0.879057747,0.591023294
515,2.54333396,-1.559736222,2.576217925,1.667724069,-0.093351265,-1.442684764
516,0.543270959,0.446224195,0.824144446,-0.484591227,0.879057747,-0.888037112
517,2.035625659,0.582221511,1.545586467,0.540320819,1.268021352,-1.165360938
518,0.450960359,-0.709752995,0.128468211,0.33533841,0.684575944,-0.056065634
519,0.866358059,0.140230233,0.618018154,0.33533841,-0.287833068,-1.072919662
520,-0.272139341,-1.117744944,0.386126076,-0.228363215,1.073539549,-1.165360938
521,-1.472177142,-0.471757691,-0.051892294,-1.91946809,0.490094142,0.313699468
522,-1.379866542,-1.831730855,-0.747568528,-0.894556045,1.851466759,0.591023294
523,-0.718307242,-0.403759033,-0.026126507,-0.433345624,2.045948561,0.86834712
524,-1.502947342,-1.321740919,-0.979460607,-1.099538454,1.851466759,-1.535126039
525,0.450960359,0.310226878,0.025405065,0.847794433,1.851466759,-1.904891141
526,-0.179828741,-2.001727501,0.489189222,-0.382100022,1.268021352,1.977642424
527,-0.749077442,1.364206081,-1.932794706,-0.125872011,0.101130537,-2.551980068
528,-1.641413242,-1.049746286,-0.283784372,-1.765731283,1.462503154,0.775905845
529,-1.241400642,0.752218157,-0.258018586,-1.868222488,-0.676796672,0.775905845
530,-0.133673441,-1.28774159,0.386126076,-0.79206484,0.684575944,-0.240948184
531,-1.195245342,-0.641754337,-1.03099218,-0.894556045,1.851466759,0.86834712
532,-1.487562242,-0.641754337,-0.618739596,-0.843310442,0.684575944,1.053229671
533,-0.779847642,-0.777751653,-0.026126507,-0.433345624,1.462503154,0.036375642
534,-1.164475142,-1.049746286,0.128468211,-1.714485681,0.879057747,2.347407526
535,-0.625996642,1.534202726,-1.520542122,-0.279608817,0.29561234,-1.072919662
536,-0.472145642,1.636200714,-1.288650044,-0.33085442,0.101130537,-0.703154561
537,1.327911059,0.276227549,1.365225962,0.386584012,0.684575944,0.775905845
538,-0.395220141,-0.709752995,1.236397029,-0.894556045,-0.287833068,-0.148506909
539,0.297109359,0.276227549,0.308828717,-0.023380806,-0.871278475,-0.425830735
540,1.343296159,0.106230904,-0.026126507,1.667724069,1.268021352,-1.072919662
541,1.435606759,0.208228891,0.334594503,1.770215274,0.29561234,-0.425830735
542,-1.010624142,-0.063765742,0.28306293,-1.816976886,1.462503154,1.330553497
543,-0.179828741,0.548222182,0.514955008,-0.79206484,0.684575944,-0.33338946
544,0.589426259,1.602201385,-0.876397461,0.284092808,1.656984957,-0.703154561
545,-1.918345042,-1.491737564,-0.258018586,-1.816976886,1.851466759,0.775905845
546,-0.826002942,0.718218828,-0.696036956,-0.638328033,1.462503154,-1.165360938
547,-1.733723842,-2.001727501,-0.438379091,-2.073204897,1.851466759,-0.148506909
548,0.312494459,-0.063765742,0.231531357,-0.023380806,0.490094142,-0.980478387
549,-1.010624142,-1.219742931,-1.082523752,-0.125872011,1.851466759,-0.610713286
550,0.743277259,0.344226208,0.28306293,0.642812024,-0.871278475,-1.257802213
551,0.050947759,-2.885710058,1.107568097,0.079110399,0.879057747,0.86834712
552,0.143258359,0.072231575,-0.773334315,0.694057626,-0.871278475,-0.980478387
553,-0.841388042,-1.049746286,-0.026126507,-1.868222488,0.684575944,1.238112222
554,1.543302459,0.786217486,0.257297144,1.872706478,0.29561234,-0.610713286
555,-0.826002942,0.208228891,-0.902163247,-1.150784056,1.268021352,0.591023294
556,-0.749077442,-0.437758362,-0.670271169,-0.484591227,1.268021352,0.221258193
557,0.266339159,-0.097765071,-0.309550159,0.181601603,1.073539549,0.036375642
558,-0.964468842,-1.559736222,-0.412613304,-0.79206484,-0.093351265,0.775905845
559,-0.902928442,-0.743752324,-0.180721226,-1.45825767,0.101130537,0.128816917
560,1.604842859,-0.335760375,0.618018154,1.206513649,0.879057747,-1.350243489
561,-0.149058541,1.126210777,-0.902163247,0.027864796,1.268021352,-0.51827201
562,-0.533686042,-0.233762387,0.334594503,-0.535836829,0.879057747,0.683464569
563,-0.441375442,0.208228891,-0.670271169,-0.740819238,-0.093351265,0.036375642
564,1.204830259,1.02421279,0.772612873,0.232847205,0.879057747,-0.980478387
565,-0.564456242,0.61622084,-1.417478976,-0.023380806,1.851466759,-0.980478387
566,1.389451459,-0.845750311,0.618018154,2.026443285,-0.871278475,-0.610713286
567,1.697153459,-1.117744944,-0.000360721,2.487653705,0.101130537,-1.072919662
568,0.481730559,0.344226208,0.051170852,0.847794433,-0.093351265,-0.888037112
569,-2.026040742,-2.477718108,-0.000360721,-1.509503272,2.240430364,2.809613903
570,-1.256785742,0.888215473,-0.721802742,-1.099538454,1.851466759,0.313699468
571,-1.826034442,1.228208764,-3.169552456,-0.177117613,0.101130537,0.221258193
572,0.066332859,0.072231575,0.669549727,0.079110399,0.879057747,0.406140743
573,-1.072164542,1.296207423,-0.721802742,-0.945801647,0.101130537,0.128816917
574,0.297109359,0.412224866,1.030270738,-0.587082431,0.490094142,0.775905845
575,-0.518300942,0.038232246,0.772612873,-1.150784056,1.462503154,0.313699468
576,0.543270959,1.194209435,-0.000360721,0.284092808,0.490094142,-0.148506909
577,2.63564456,0.61622084,2.498920566,2.436408103,1.268021352,-0.703154561
578,-0.564456242,0.344226208,0.179999784,-0.638328033,1.268021352,1.422994772
579,-0.318294641,1.296207423,-0.902163247,0.33533841,1.073539549,-0.33338946
580,-0.533686042,1.058212119,-0.721802742,-0.074626408,0.684575944,0.313699468
581,1.974085259,0.344226208,2.060902196,1.206513649,0.490094142,-0.425830735
582,-1.764494042,-0.811750982,-1.185586898,-1.202029658,1.851466759,1.330553497
583,-1.533717542,-0.199763058,-0.696036956,-1.253275261,1.656984957,-0.33338946
584,2.49717866,0.004232916,2.679281071,1.718969671,-0.287833068,-0.148506909
585,-0.779847642,1.262208093,-1.39171319,-0.79206484,-0.287833068,0.406140743
586,-0.779847642,-0.777751653,0.076936638,-1.407012067,1.073539549,2.347407526
587,-0.826002942,-1.389739577,0.566486581,-0.945801647,0.879057747,1.330553497
588,-0.318294641,1.160210106,-0.412613304,-0.177117613,-0.48231487,-0.33338946
589,0.050947759,0.582221511,0.746847086,-0.740819238,1.268021352,-0.056065634
590,0.004792459,0.888215473,-0.103423867,-0.638328033,1.073539549,-0.795595836
591,0.004792459,0.004232916,0.076936638,-0.79206484,0.490094142,-0.240948184
592,-1.195245342,0.24222822,-0.412613304,-1.048292852,0.684575944,0.683464569
593,-0.349064841,0.378225537,-0.438379091,-0.228363215,0.684575944,-0.33338946
594,0.081717959,0.718218828,0.102702425,-0.433345624,1.462503154,0.498582019
595,-0.702922142,-1.049746286,0.489189222,-0.433345624,2.045948561,-0.33338946
596,-1.041394342,-0.1317644,-0.15495544,-0.894556045,1.462503154,0.960788395
597,-0.672151942,-0.1317644,-0.464144877,-0.587082431,0.29561234,0.960788395
598,-0.872158242,0.344226208,0.154233998,-1.048292852,-0.48231487,0.036375642
599,0.481730559,0.140230233,0.875676019,-1.099538454,0.490094142,1.053229671
600,-1.549102642,1.092211448,-1.288650044,-1.509503272,0.29561234,0.406140743
601,-0.472145642,0.446224195,0.231531357,-1.355766465,1.656984957,-0.240948184
602,0.066332859,0.820216815,0.695315513,-1.304520863,1.268021352,0.221258193
603,0.035562659,0.480223524,0.643783941,-0.740819238,1.851466759,-0.703154561
604,-1.241400642,0.038232246,-0.59297381,-1.048292852,1.073539549,0.775905845
605,-0.564456242,-0.573755678,1.442523321,-1.45825767,1.073539549,-0.33338946
606,-1.272170842,-0.777751653,-0.335315945,-1.202029658,0.684575944,2.717172627
607,0.481730559,0.820216815,-0.283784372,0.386584012,0.490094142,1.053229671
608,-0.287524441,-0.199763058,1.236397029,-1.407012067,1.268021352,0.128816917
609,-0.841388042,1.058212119,-1.237118471,-0.740819238,0.29561234,0.313699468
610,-0.149058541,0.684219499,0.463423435,-1.150784056,0.879057747,-0.056065634
611,-0.272139341,-0.233762387,0.798378659,-1.099538454,1.073539549,-0.240948184
612,-0.979853942,0.24222822,-0.026126507,-2.073204897,0.29561234,0.86834712
613,-0.118288341,0.038232246,0.952973378,-0.638328033,1.073539549,0.221258193
614,-0.149058541,0.548222182,-0.258018586,-0.279608817,0.490094142,-0.056065634
615,-0.779847642,1.262208093,-1.005226393,-0.535836829,0.490094142,-1.072919662
616,-0.533686042,0.480223524,-0.567208023,-0.894556045,2.045948561,-1.165360938
617,0.081717959,0.582221511,0.128468211,0.027864796,1.073539549,-0.33338946
618,-0.564456242,0.004232916,0.360360289,-0.740819238,1.462503154,-0.425830735
619,-0.272139341,0.922214802,-0.386847518,-0.843310442,1.462503154,0.313699468
620,0.281724259,0.004232916,1.236397029,-0.894556045,0.879057747,-0.33338946
621,-1.133704942,0.922214802,-0.696036956,-1.048292852,1.851466759,-0.240948184
622,-0.887543342,-0.165763729,-0.386847518,-0.587082431,1.268021352,0.498582019
623,-0.595226442,-0.165763729,-0.567208023,-0.279608817,0.879057747,-0.33338946
624,-0.887543342,0.480223524,-0.876397461,-1.099538454,1.656984957,0.591023294
625,-1.364481442,-0.947748299,1.133333883,-2.021959295,1.462503154,0.960788395
626,0.066332859,0.718218828,0.257297144,-0.484591227,0.879057747,0.221258193
627,0.466345459,0.24222822,1.416757534,-0.740819238,1.462503154,-0.056065634
628,-0.610611542,0.276227549,-0.283784372,-0.79206484,0.29561234,-0.056065634
629,-0.149058541,0.922214802,-0.670271169,-0.125872011,0.490094142,-0.056065634
630,-1.072164542,-0.437758362,0.128468211,-1.560748874,2.045948561,0.313699468
631,-0.441375442,0.854216144,-0.103423867,-1.048292852,1.462503154,-0.703154561
632,0.497115659,0.038232246,1.15909967,-0.843310442,1.851466759,1.145670946
633,0.666351759,0.582221511,1.339460175,-0.535836829,-0.48231487,-0.980478387
634,-0.041362841,-0.1317644,1.236397029,-1.304520863,2.045948561,0.498582019
635,0.804817659,0.412224866,1.08180231,-0.433345624,2.045948561,0.406140743
636,-0.964468842,0.072231575,-0.386847518,-1.355766465,2.240430364,0.036375642
637,-1.041394342,0.514222853,-1.546307909,-0.228363215,0.101130537,-1.257802213
638,0.281724259,0.072231575,0.154233998,-0.023380806,0.490094142,0.86834712
639,-0.610611542,-0.199763058,-0.618739596,-0.382100022,1.462503154,-0.240948184
640,0.081717959,-0.641754337,1.416757534,-1.099538454,1.851466759,0.221258193
641,-0.533686042,-0.1317644,0.386126076,-1.048292852,1.656984957,0.591023294
642,-0.933698642,-0.539756349,0.179999784,-1.150784056,-0.093351265,-0.51827201
643,-0.595226442,0.582221511,-0.618739596,-0.843310442,2.240430364,1.238112222
644,-0.933698642,0.276227549,-0.438379091,-0.484591227,2.434912166,-0.703154561
645,-0.718307242,-0.267761716,0.514955008,-1.202029658,0.879057747,0.036375642
646,-0.549071142,0.922214802,-0.103423867,-0.894556045,2.045948561,0.221258193
647,0.589426259,0.990213461,0.179999784,-0.33085442,1.268021352,-0.795595836
648,0.020177559,-1.28774159,1.107568097,-0.79206484,1.268021352,0.86834712
649,0.189413659,-0.233762387,0.875676019,-0.689573636,0.684575944,0.775905845
650,-0.610611542,-1.049746286,0.205765571,-0.945801647,1.462503154,0.683464569
651,-0.149058541,1.296207423,-0.747568528,-0.177117613,1.462503154,-0.425830735
652,-1.302941042,-0.267761716,-0.361081731,-1.202029658,-0.871278475,-0.425830735
653,-0.872158242,-0.369759704,-1.340181617,-0.177117613,2.045948561,-0.51827201
654,-0.349064841,1.296207423,-0.902163247,-0.33085442,0.879057747,-1.165360938
655,-0.779847642,-0.199763058,-0.07765808,-0.894556045,1.268021352,1.053229671
656,-0.964468842,0.004232916,0.102702425,-1.150784056,1.851466759,0.406140743
657,-0.872158242,-0.063765742,-0.927929034,-0.484591227,2.045948561,-0.795595836
658,0.466345459,0.956214131,0.076936638,-0.023380806,1.851466759,-0.610713286
659,-1.564487742,-1.457738235,-0.979460607,-0.79206484,1.851466759,1.053229671
660,0.589426259,0.718218828,0.772612873,-0.740819238,0.879057747,-1.165360938
661,-0.687537042,0.106230904,-0.670271169,-0.535836829,0.101130537,-0.425830735
662,-1.379866542,-1.389739577,-0.567208023,-1.355766465,-0.676796672,0.498582019
663,0.681736859,0.208228891,0.7210813,-0.125872011,1.462503154,0.221258193
664,-0.702922142,0.378225537,0.205765571,-1.304520863,1.656984957,0.313699468
665,0.835587859,1.058212119,-0.051892294,0.284092808,1.851466759,0.036375642
666,-0.779847642,0.106230904,0.772612873,-1.45825767,1.656984957,-0.148506909
667,-0.702922142,0.378225537,-0.309550159,-1.253275261,0.490094142,0.775905845
668,-1.102934742,-0.743752324,-0.386847518,-1.253275261,0.684575944,0.221258193
669,-0.625996642,-0.301761045,0.566486581,-0.587082431,0.29561234,1.238112222
670,1.327911059,1.466204068,0.643783941,0.437829614,0.490094142,-0.703154561
671,0.497115659,-1.967728172,1.339460175,-0.997047249,0.490094142,1.422994772
672,-1.472177142,-2.40971945,0.334594503,-1.611994477,-1.065760277,0.775905845
673,-1.395251642,-1.049746286,-0.644505383,-0.894556045,1.851466759,0.221258193
674,-1.564487742,-1.083745615,-0.824865888,-0.945801647,2.045948561,0.221258193
675,0.020177559,-0.267761716,0.978739165,-1.048292852,1.462503154,0.775905845
676,-0.287524441,0.310226878,0.205765571,-1.150784056,1.851466759,0.591023294
677,0.404805059,0.548222182,0.076936638,-0.535836829,1.462503154,-0.056065634
678,-0.595226442,-0.1317644,-0.95369482,0.079110399,1.656984957,-0.425830735
679,-0.625996642,-0.811750982,-0.59297381,-0.125872011,2.045948561,0.313699468
680,-0.410605241,0.174229562,0.128468211,-0.535836829,1.851466759,-0.610713286
681,0.912513359,0.24222822,1.365225962,0.181601603,-0.093351265,0.313699468
